codice_istat,comune,anno,indicatore,valore
017056,Coccaglio,2022,italiani_dalla_nascita,6647
017056,Coccaglio,2022,italiani_dalla_nascita_nati_all_estero,88
017056,Coccaglio,2022,italiani_dalla_nascita_nati_in_italia,6559
017056,Coccaglio,2022,popolazione_residente,8771
017056,Coccaglio,2022,stranieri,1328
017056,Coccaglio,2022,stranieri_nati_all_estero,1087
017056,Coccaglio,2022,stranieri_nati_in_italia,241
017056,Coccaglio,2022,stranieri_nati_in_italia_minorenni,233
017056,Coccaglio,2023,italiani,7504
017056,Coccaglio,2023,italiani_acquisiti,845
017056,Coccaglio,2023,italiani_acquisiti_nati_all_estero,531
017056,Coccaglio,2023,italiani_acquisiti_nati_in_italia,314
017056,Coccaglio,2023,italiani_acquisiti_nati_in_italia_minorenni,222
017056,Coccaglio,2023,italiani_dalla_nascita,6659
017056,Coccaglio,2023,italiani_dalla_nascita_nati_all_estero,88
017056,Coccaglio,2023,italiani_dalla_nascita_nati_in_italia,6571
017056,Coccaglio,2023,popolazione_residente,8827
017056,Coccaglio,2023,stranieri,1323
017056,Coccaglio,2023,stranieri_nati_all_estero,1087
017056,Coccaglio,2023,stranieri_nati_in_italia,236
017056,Coccaglio,2023,stranieri_nati_in_italia_minorenni,230
017057,Collebeato,2021,italiani,4306
017057,Collebeato,2021,italiani_acquisiti,92
017057,Collebeato,2021,italiani_acquisiti_nati_all_estero,73
017057,Collebeato,2021,italiani_acquisiti_nati_in_italia,19
017057,Collebeato,2021,italiani_acquisiti_nati_in_italia_minorenni,11
017057,Collebeato,2021,italiani_dalla_nascita,4214
017057,Collebeato,2021,italiani_dalla_nascita_nati_all_estero,48
017057,Collebeato,2021,italiani_dalla_nascita_nati_in_italia,4166
017057,Collebeato,2021,popolazione_residente,4479
017057,Collebeato,2021,stranieri,173
017057,Collebeato,2021,stranieri_nati_all_estero,148
017057,Collebeato,2021,stranieri_nati_in_italia,25
017057,Collebeato,2021,stranieri_nati_in_italia_minorenni,24
017057,Collebeato,2022,italiani,4265
017057,Collebeato,2022,italiani_acquisiti,105
017057,Collebeato,2022,italiani_acquisiti_nati_all_estero,82
017057,Collebeato,2022,italiani_acquisiti_nati_in_italia,23
017057,Collebeato,2022,italiani_acquisiti_nati_in_italia_minorenni,16
017057,Collebeato,2022,italiani_dalla_nascita,4160
017057,Collebeato,2022,italiani_dalla_nascita_nati_all_estero,57
017057,Collebeato,2022,italiani_dalla_nascita_nati_in_italia,4103
017057,Collebeato,2022,popolazione_residente,4454
017057,Collebeato,2022,stranieri,189
017057,Collebeato,2022,stranieri_nati_all_estero,166
017057,Collebeato,2022,stranieri_nati_in_italia,23
017057,Collebeato,2022,stranieri_nati_in_italia_minorenni,20
017057,Collebeato,2023,italiani,4236
017057,Collebeato,2023,italiani_acquisiti,99
017057,Collebeato,2023,italiani_acquisiti_nati_all_estero,75
017057,Collebeato,2023,italiani_acquisiti_nati_in_italia,24
017057,Collebeato,2023,italiani_acquisiti_nati_in_italia_minorenni,14
017057,Collebeato,2023,italiani_dalla_nascita,4137
017057,Collebeato,2023,italiani_dalla_nascita_nati_all_estero,54
017057,Collebeato,2023,italiani_dalla_nascita_nati_in_italia,4083
017057,Collebeato,2023,popolazione_residente,4436
017057,Collebeato,2023,stranieri,200
017057,Collebeato,2023,stranieri_nati_all_estero,179
017057,Collebeato,2023,stranieri_nati_in_italia,21
017057,Collebeato,2023,stranieri_nati_in_italia_minorenni,20
017058,Collio,2021,italiani,1933
017058,Collio,2021,italiani_acquisiti,55
017058,Collio,2021,italiani_acquisiti_nati_all_estero,42
017058,Collio,2021,italiani_acquisiti_nati_in_italia,13
017058,Collio,2021,italiani_acquisiti_nati_in_italia_minorenni,11
017058,Collio,2021,italiani_dalla_nascita,1878
017058,Collio,2021,italiani_dalla_nascita_nati_all_estero,26
017058,Collio,2021,italiani_dalla_nascita_nati_in_italia,1852
017058,Collio,2021,popolazione_residente,2041
017058,Collio,2021,stranieri,108
017058,Collio,2021,stranieri_nati_all_estero,93
017058,Collio,2021,stranieri_nati_in_italia,15
017058,Collio,2021,stranieri_nati_in_italia_minorenni,15
017058,Collio,2022,italiani,1892
017058,Collio,2022,italiani_acquisiti,54
017058,Collio,2022,italiani_acquisiti_nati_all_estero,41
017058,Collio,2022,italiani_acquisiti_nati_in_italia,13
017058,Collio,2022,italiani_acquisiti_nati_in_italia_minorenni,11
017058,Collio,2022,italiani_dalla_nascita,1838
017058,Collio,2022,italiani_dalla_nascita_nati_all_estero,23
017058,Collio,2022,italiani_dalla_nascita_nati_in_italia,1815
017058,Collio,2022,popolazione_residente,1991
017058,Collio,2022,stranieri,99
017058,Collio,2022,stranieri_nati_all_estero,87
017058,Collio,2022,stranieri_nati_in_italia,12
017058,Collio,2022,stranieri_nati_in_italia_minorenni,12
017058,Collio,2023,italiani,1879
017058,Collio,2023,italiani_acquisiti,44
017058,Collio,2023,italiani_acquisiti_nati_all_estero,32
017058,Collio,2023,italiani_acquisiti_nati_in_italia,12
017058,Collio,2023,italiani_acquisiti_nati_in_italia_minorenni,8
017058,Collio,2023,italiani_dalla_nascita,1835
017058,Collio,2023,italiani_dalla_nascita_nati_all_estero,31
017058,Collio,2023,italiani_dalla_nascita_nati_in_italia,1804
017058,Collio,2023,popolazione_residente,1994
017058,Collio,2023,stranieri,115
017058,Collio,2023,stranieri_nati_all_estero,104
017058,Collio,2023,stranieri_nati_in_italia,11
017058,Collio,2023,stranieri_nati_in_italia_minorenni,9
017059,Cologne,2021,italiani,6700
017059,Cologne,2021,italiani_acquisiti,422
017059,Cologne,2021,italiani_acquisiti_nati_all_estero,260
017059,Cologne,2021,italiani_acquisiti_nati_in_italia,162
017059,Cologne,2021,italiani_acquisiti_nati_in_italia_minorenni,110
017059,Cologne,2021,italiani_dalla_nascita,6278
017059,Cologne,2021,italiani_dalla_nascita_nati_all_estero,62
017059,Cologne,2021,italiani_dalla_nascita_nati_in_italia,6216
017059,Cologne,2021,popolazione_residente,7562
017059,Cologne,2021,stranieri,862
017059,Cologne,2021,stranieri_nati_all_estero,660
017059,Cologne,2021,stranieri_nati_in_italia,202
017059,Cologne,2021,stranieri_nati_in_italia_minorenni,198
017059,Cologne,2022,italiani,6798
017059,Cologne,2022,italiani_acquisiti,518
017059,Cologne,2022,italiani_acquisiti_nati_all_estero,310
017059,Cologne,2022,italiani_acquisiti_nati_in_italia,208
017059,Cologne,2022,italiani_acquisiti_nati_in_italia_minorenni,144
017059,Cologne,2022,italiani_dalla_nascita,6280
017059,Cologne,2022,italiani_dalla_nascita_nati_all_estero,65
017059,Cologne,2022,italiani_dalla_nascita_nati_in_italia,6215
017059,Cologne,2022,popolazione_residente,7602
017059,Cologne,2022,stranieri,804
017059,Cologne,2022,stranieri_nati_all_estero,640
017059,Cologne,2022,stranieri_nati_in_italia,164
017059,Cologne,2022,stranieri_nati_in_italia_minorenni,157
017059,Cologne,2023,italiani,6822
017059,Cologne,2023,italiani_acquisiti,559
017059,Cologne,2023,italiani_acquisiti_nati_all_estero,333
017059,Cologne,2023,italiani_acquisiti_nati_in_italia,226
017059,Cologne,2023,italiani_acquisiti_nati_in_italia_minorenni,152
017059,Cologne,2023,italiani_dalla_nascita,6263
017059,Cologne,2023,italiani_dalla_nascita_nati_all_estero,69
017059,Cologne,2023,italiani_dalla_nascita_nati_in_italia,6194
017059,Cologne,2023,popolazione_residente,7607
017059,Cologne,2023,stranieri,785
017059,Cologne,2023,stranieri_nati_all_estero,628
017059,Cologne,2023,stranieri_nati_in_italia,157
017059,Cologne,2023,stranieri_nati_in_italia_minorenni,149
017060,Comezzano-Cizzago,2021,italiani,3590
017060,Comezzano-Cizzago,2021,italiani_acquisiti,217
017060,Comezzano-Cizzago,2021,italiani_acquisiti_nati_all_estero,133
017060,Comezzano-Cizzago,2021,italiani_acquisiti_nati_in_italia,84
017060,Comezzano-Cizzago,2021,italiani_acquisiti_nati_in_italia_minorenni,71
017060,Comezzano-Cizzago,2021,italiani_dalla_nascita,3373
017060,Comezzano-Cizzago,2021,italiani_dalla_nascita_nati_all_estero,22
017060,Comezzano-Cizzago,2021,italiani_dalla_nascita_nati_in_italia,3351
017060,Comezzano-Cizzago,2021,popolazione_residente,4029
017060,Comezzano-Cizzago,2021,stranieri,439
017060,Comezzano-Cizzago,2021,stranieri_nati_all_estero,351
017060,Comezzano-Cizzago,2021,stranieri_nati_in_italia,88
017060,Comezzano-Cizzago,2021,stranieri_nati_in_italia_minorenni,85
017060,Comezzano-Cizzago,2022,italiani,3670
017060,Comezzano-Cizzago,2022,italiani_acquisiti,287
017060,Comezzano-Cizzago,2022,italiani_acquisiti_nati_all_estero,171
017060,Comezzano-Cizzago,2022,italiani_acquisiti_nati_in_italia,116
017060,Comezzano-Cizzago,2022,italiani_acquisiti_nati_in_italia_minorenni,100
017060,Comezzano-Cizzago,2022,italiani_dalla_nascita,3383
017060,Comezzano-Cizzago,2022,italiani_dalla_nascita_nati_all_estero,24
017060,Comezzano-Cizzago,2022,italiani_dalla_nascita_nati_in_italia,3359
017060,Comezzano-Cizzago,2022,popolazione_residente,4102
017060,Comezzano-Cizzago,2022,stranieri,432
017060,Comezzano-Cizzago,2022,stranieri_nati_all_estero,356
017060,Comezzano-Cizzago,2022,stranieri_nati_in_italia,76
017060,Comezzano-Cizzago,2022,stranieri_nati_in_italia_minorenni,73
017060,Comezzano-Cizzago,2023,italiani,3670
017060,Comezzano-Cizzago,2023,italiani_acquisiti,300
017060,Comezzano-Cizzago,2023,italiani_acquisiti_nati_all_estero,180
017060,Comezzano-Cizzago,2023,italiani_acquisiti_nati_in_italia,120
017060,Comezzano-Cizzago,2023,italiani_acquisiti_nati_in_italia_minorenni,91
017060,Comezzano-Cizzago,2023,italiani_dalla_nascita,3370
017060,Comezzano-Cizzago,2023,italiani_dalla_nascita_nati_all_estero,20
017060,Comezzano-Cizzago,2023,italiani_dalla_nascita_nati_in_italia,3350
017060,Comezzano-Cizzago,2023,popolazione_residente,4150
017060,Comezzano-Cizzago,2023,stranieri,480
017060,Comezzano-Cizzago,2023,stranieri_nati_all_estero,401
017060,Comezzano-Cizzago,2023,stranieri_nati_in_italia,79
017060,Comezzano-Cizzago,2023,stranieri_nati_in_italia_minorenni,73
017061,Concesio,2021,italiani,14423
017061,Concesio,2021,italiani_acquisiti,588
017061,Concesio,2021,italiani_acquisiti_nati_all_estero,438
017061,Concesio,2021,italiani_acquisiti_nati_in_italia,150
017061,Concesio,2021,italiani_acquisiti_nati_in_italia_minorenni,105
017061,Concesio,2021,italiani_dalla_nascita,13835
017061,Concesio,2021,italiani_dalla_nascita_nati_all_estero,144
017061,Concesio,2021,italiani_dalla_nascita_nati_in_italia,13691
017061,Concesio,2021,popolazione_residente,15623
017061,Concesio,2021,stranieri,1200
017061,Concesio,2021,stranieri_nati_all_estero,988
017061,Concesio,2021,stranieri_nati_in_italia,212
017061,Concesio,2021,stranieri_nati_in_italia_minorenni,205
017061,Concesio,2022,italiani,14513
017061,Concesio,2022,italiani_acquisiti,673
017061,Concesio,2022,italiani_acquisiti_nati_all_estero,494
017061,Concesio,2022,italiani_acquisiti_nati_in_italia,179
017061,Concesio,2022,italiani_acquisiti_nati_in_italia_minorenni,126
017061,Concesio,2022,italiani_dalla_nascita,13840
017061,Concesio,2022,italiani_dalla_nascita_nati_all_estero,150
017061,Concesio,2022,italiani_dalla_nascita_nati_in_italia,13690
017061,Concesio,2022,popolazione_residente,15698
017061,Concesio,2022,stranieri,1185
017061,Concesio,2022,stranieri_nati_all_estero,983
017061,Concesio,2022,stranieri_nati_in_italia,202
017061,Concesio,2022,stranieri_nati_in_italia_minorenni,190
017061,Concesio,2023,italiani,14445
017061,Concesio,2023,italiani_acquisiti,696
017061,Concesio,2023,italiani_acquisiti_nati_all_estero,506
017061,Concesio,2023,italiani_acquisiti_nati_in_italia,190
017061,Concesio,2023,italiani_acquisiti_nati_in_italia_minorenni,125
017061,Concesio,2023,italiani_dalla_nascita,13749
017061,Concesio,2023,italiani_dalla_nascita_nati_all_estero,156
017061,Concesio,2023,italiani_dalla_nascita_nati_in_italia,13593
017061,Concesio,2023,popolazione_residente,15661
017061,Concesio,2023,stranieri,1216
017061,Concesio,2023,stranieri_nati_all_estero,1015
017061,Concesio,2023,stranieri_nati_in_italia,201
017061,Concesio,2023,stranieri_nati_in_italia_minorenni,189
017062,Corte Franca,2021,italiani,6691
017062,Corte Franca,2021,italiani_acquisiti,213
017062,Corte Franca,2021,italiani_acquisiti_nati_all_estero,160
017062,Corte Franca,2021,italiani_acquisiti_nati_in_italia,53
017062,Corte Franca,2021,italiani_acquisiti_nati_in_italia_minorenni,33
017062,Corte Franca,2021,italiani_dalla_nascita,6478
017062,Corte Franca,2021,italiani_dalla_nascita_nati_all_estero,53
017062,Corte Franca,2021,italiani_dalla_nascita_nati_in_italia,6425
017062,Corte Franca,2021,popolazione_residente,7147
017062,Corte Franca,2021,stranieri,456
017062,Corte Franca,2021,stranieri_nati_all_estero,376
017062,Corte Franca,2021,stranieri_nati_in_italia,80
017062,Corte Franca,2021,stranieri_nati_in_italia_minorenni,76
017062,Corte Franca,2022,italiani,6731
017062,Corte Franca,2022,italiani_acquisiti,239
017062,Corte Franca,2022,italiani_acquisiti_nati_all_estero,179
017062,Corte Franca,2022,italiani_acquisiti_nati_in_italia,60
017062,Corte Franca,2022,italiani_acquisiti_nati_in_italia_minorenni,40
017062,Corte Franca,2022,italiani_dalla_nascita,6492
017062,Corte Franca,2022,italiani_dalla_nascita_nati_all_estero,59
017062,Corte Franca,2022,italiani_dalla_nascita_nati_in_italia,6433
017062,Corte Franca,2022,popolazione_residente,7173
017062,Corte Franca,2022,stranieri,442
017062,Corte Franca,2022,stranieri_nati_all_estero,363
017062,Corte Franca,2022,stranieri_nati_in_italia,79
017062,Corte Franca,2022,stranieri_nati_in_italia_minorenni,73
017062,Corte Franca,2023,italiani,6727
017062,Corte Franca,2023,italiani_acquisiti,272
017062,Corte Franca,2023,italiani_acquisiti_nati_all_estero,199
017062,Corte Franca,2023,italiani_acquisiti_nati_in_italia,73
017062,Corte Franca,2023,italiani_acquisiti_nati_in_italia_minorenni,41
017062,Corte Franca,2023,italiani_dalla_nascita,6455
017062,Corte Franca,2023,italiani_dalla_nascita_nati_all_estero,62
017062,Corte Franca,2023,italiani_dalla_nascita_nati_in_italia,6393
017062,Corte Franca,2023,popolazione_residente,7176
017062,Corte Franca,2023,stranieri,449
017062,Corte Franca,2023,stranieri_nati_all_estero,373
017062,Corte Franca,2023,stranieri_nati_in_italia,76
017062,Corte Franca,2023,stranieri_nati_in_italia_minorenni,71
017063,Corteno Golgi,2021,italiani,1862
017063,Corteno Golgi,2021,italiani_acquisiti,13
017063,Corteno Golgi,2021,italiani_acquisiti_nati_all_estero,12
017063,Corteno Golgi,2021,italiani_acquisiti_nati_in_italia,1
017063,Corteno Golgi,2021,italiani_acquisiti_nati_in_italia_minorenni,1
017063,Corteno Golgi,2021,italiani_dalla_nascita,1849
017063,Corteno Golgi,2021,italiani_dalla_nascita_nati_all_estero,18
017063,Corteno Golgi,2021,italiani_dalla_nascita_nati_in_italia,1831
017063,Corteno Golgi,2021,popolazione_residente,1922
017063,Corteno Golgi,2021,stranieri,60
017063,Corteno Golgi,2021,stranieri_nati_all_estero,48
017063,Corteno Golgi,2021,stranieri_nati_in_italia,12
017063,Corteno Golgi,2021,stranieri_nati_in_italia_minorenni,12
017063,Corteno Golgi,2022,italiani,1853
017063,Corteno Golgi,2022,italiani_acquisiti,12
017063,Corteno Golgi,2022,italiani_acquisiti_nati_all_estero,11
017063,Corteno Golgi,2022,italiani_acquisiti_nati_in_italia,1
017063,Corteno Golgi,2022,italiani_acquisiti_nati_in_italia_minorenni,1
017063,Corteno Golgi,2022,italiani_dalla_nascita,1841
017063,Corteno Golgi,2022,italiani_dalla_nascita_nati_all_estero,25
017063,Corteno Golgi,2022,italiani_dalla_nascita_nati_in_italia,1816
017063,Corteno Golgi,2022,popolazione_residente,1910
017063,Corteno Golgi,2022,stranieri,57
017063,Corteno Golgi,2022,stranieri_nati_all_estero,52
017063,Corteno Golgi,2022,stranieri_nati_in_italia,5
017063,Corteno Golgi,2022,stranieri_nati_in_italia_minorenni,5
017063,Corteno Golgi,2023,italiani,1854
017063,Corteno Golgi,2023,italiani_acquisiti,13
017063,Corteno Golgi,2023,italiani_acquisiti_nati_all_estero,12
017063,Corteno Golgi,2023,italiani_acquisiti_nati_in_italia,1
017063,Corteno Golgi,2023,italiani_acquisiti_nati_in_italia_minorenni,1
017063,Corteno Golgi,2023,italiani_dalla_nascita,1841
017063,Corteno Golgi,2023,italiani_dalla_nascita_nati_all_estero,25
017063,Corteno Golgi,2023,italiani_dalla_nascita_nati_in_italia,1816
017063,Corteno Golgi,2023,popolazione_residente,1908
017063,Corteno Golgi,2023,stranieri,54
017063,Corteno Golgi,2023,stranieri_nati_all_estero,49
017063,Corteno Golgi,2023,stranieri_nati_in_italia,5
017063,Corteno Golgi,2023,stranieri_nati_in_italia_minorenni,5
017064,Corzano,2021,italiani,1356
017064,Corzano,2021,italiani_acquisiti,53
017064,Corzano,2021,italiani_acquisiti_nati_all_estero,36
017064,Corzano,2021,italiani_acquisiti_nati_in_italia,17
017064,Corzano,2021,italiani_acquisiti_nati_in_italia_minorenni,11
017064,Corzano,2021,italiani_dalla_nascita,1303
017064,Corzano,2021,italiani_dalla_nascita_nati_all_estero,8
017064,Corzano,2021,italiani_dalla_nascita_nati_in_italia,1295
017064,Corzano,2021,popolazione_residente,1419
017064,Corzano,2021,stranieri,63
017064,Corzano,2021,stranieri_nati_all_estero,56
017064,Corzano,2021,stranieri_nati_in_italia,7
017064,Corzano,2021,stranieri_nati_in_italia_minorenni,7
017064,Corzano,2022,italiani,1349
017064,Corzano,2022,italiani_acquisiti,50
017064,Corzano,2022,italiani_acquisiti_nati_all_estero,34
017064,Corzano,2022,italiani_acquisiti_nati_in_italia,16
017064,Corzano,2022,italiani_acquisiti_nati_in_italia_minorenni,9
017064,Corzano,2022,italiani_dalla_nascita,1299
017064,Corzano,2022,italiani_dalla_nascita_nati_all_estero,11
017064,Corzano,2022,italiani_dalla_nascita_nati_in_italia,1288
017064,Corzano,2022,popolazione_residente,1429
017064,Corzano,2022,stranieri,80
017064,Corzano,2022,stranieri_nati_all_estero,71
017064,Corzano,2022,stranieri_nati_in_italia,9
017064,Corzano,2022,stranieri_nati_in_italia_minorenni,9
017064,Corzano,2023,italiani,1357
017064,Corzano,2023,italiani_acquisiti,54
017064,Corzano,2023,italiani_acquisiti_nati_all_estero,37
017064,Corzano,2023,italiani_acquisiti_nati_in_italia,17
017064,Corzano,2023,italiani_acquisiti_nati_in_italia_minorenni,9
017064,Corzano,2023,italiani_dalla_nascita,1303
017064,Corzano,2023,italiani_dalla_nascita_nati_all_estero,10
017064,Corzano,2023,italiani_dalla_nascita_nati_in_italia,1293
017064,Corzano,2023,popolazione_residente,1440
017064,Corzano,2023,stranieri,83
017064,Corzano,2023,stranieri_nati_all_estero,72
017064,Corzano,2023,stranieri_nati_in_italia,11
017064,Corzano,2023,stranieri_nati_in_italia_minorenni,11
017065,Darfo Boario Terme,2021,italiani,13115
017065,Darfo Boario Terme,2021,italiani_acquisiti,722
017065,Darfo Boario Terme,2021,italiani_acquisiti_nati_all_estero,486
017065,Darfo Boario Terme,2021,italiani_acquisiti_nati_in_italia,236
017065,Darfo Boario Terme,2021,italiani_acquisiti_nati_in_italia_minorenni,161
017065,Darfo Boario Terme,2021,italiani_dalla_nascita,12393
017065,Darfo Boario Terme,2021,italiani_dalla_nascita_nati_all_estero,233
017065,Darfo Boario Terme,2021,italiani_dalla_nascita_nati_in_italia,12160
017065,Darfo Boario Terme,2021,popolazione_residente,15546
017065,Darfo Boario Terme,2021,stranieri,2431
017065,Darfo Boario Terme,2021,stranieri_nati_all_estero,1967
017065,Darfo Boario Terme,2021,stranieri_nati_in_italia,464
017065,Darfo Boario Terme,2021,stranieri_nati_in_italia_minorenni,459
017065,Darfo Boario Terme,2022,italiani,13171
017065,Darfo Boario Terme,2022,italiani_acquisiti,850
017065,Darfo Boario Terme,2022,italiani_acquisiti_nati_all_estero,569
017065,Darfo Boario Terme,2022,italiani_acquisiti_nati_in_italia,281
017065,Darfo Boario Terme,2022,italiani_acquisiti_nati_in_italia_minorenni,190
017065,Darfo Boario Terme,2022,italiani_dalla_nascita,12321
017065,Darfo Boario Terme,2022,italiani_dalla_nascita_nati_all_estero,237
017065,Darfo Boario Terme,2022,italiani_dalla_nascita_nati_in_italia,12084
017065,Darfo Boario Terme,2022,popolazione_residente,15655
017065,Darfo Boario Terme,2022,stranieri,2484
017065,Darfo Boario Terme,2022,stranieri_nati_all_estero,2027
017065,Darfo Boario Terme,2022,stranieri_nati_in_italia,457
017065,Darfo Boario Terme,2022,stranieri_nati_in_italia_minorenni,447
017065,Darfo Boario Terme,2023,italiani,13229
017065,Darfo Boario Terme,2023,italiani_acquisiti,988
017065,Darfo Boario Terme,2023,italiani_acquisiti_nati_all_estero,661
017065,Darfo Boario Terme,2023,italiani_acquisiti_nati_in_italia,327
017065,Darfo Boario Terme,2023,italiani_acquisiti_nati_in_italia_minorenni,226
017065,Darfo Boario Terme,2023,italiani_dalla_nascita,12241
017065,Darfo Boario Terme,2023,italiani_dalla_nascita_nati_all_estero,241
017065,Darfo Boario Terme,2023,italiani_dalla_nascita_nati_in_italia,12000
017065,Darfo Boario Terme,2023,popolazione_residente,15748
017065,Darfo Boario Terme,2023,stranieri,2519
017065,Darfo Boario Terme,2023,stranieri_nati_all_estero,2064
017065,Darfo Boario Terme,2023,stranieri_nati_in_italia,455
017065,Darfo Boario Terme,2023,stranieri_nati_in_italia_minorenni,433
017066,Dello,2021,italiani,4947
017066,Dello,2021,italiani_acquisiti,312
017066,Dello,2021,italiani_acquisiti_nati_all_estero,214
017066,Dello,2021,italiani_acquisiti_nati_in_italia,98
017066,Dello,2021,italiani_acquisiti_nati_in_italia_minorenni,69
017066,Dello,2021,italiani_dalla_nascita,4635
017066,Dello,2021,italiani_dalla_nascita_nati_all_estero,27
017066,Dello,2021,italiani_dalla_nascita_nati_in_italia,4608
017066,Dello,2021,popolazione_residente,5578
017066,Dello,2021,stranieri,631
017066,Dello,2021,stranieri_nati_all_estero,514
017066,Dello,2021,stranieri_nati_in_italia,117
017066,Dello,2021,stranieri_nati_in_italia_minorenni,114
017066,Dello,2022,italiani,4990
017066,Dello,2022,italiani_acquisiti,355
017066,Dello,2022,italiani_acquisiti_nati_all_estero,243
017066,Dello,2022,italiani_acquisiti_nati_in_italia,112
017066,Dello,2022,italiani_acquisiti_nati_in_italia_minorenni,81
017066,Dello,2022,italiani_dalla_nascita,4635
017066,Dello,2022,italiani_dalla_nascita_nati_all_estero,28
017066,Dello,2022,italiani_dalla_nascita_nati_in_italia,4607
017066,Dello,2022,popolazione_residente,5619
017066,Dello,2022,stranieri,629
017066,Dello,2022,stranieri_nati_all_estero,528
017066,Dello,2022,stranieri_nati_in_italia,101
017066,Dello,2022,stranieri_nati_in_italia_minorenni,99
017066,Dello,2023,italiani,5024
017066,Dello,2023,italiani_acquisiti,378
017066,Dello,2023,italiani_acquisiti_nati_all_estero,261
017066,Dello,2023,italiani_acquisiti_nati_in_italia,117
017066,Dello,2023,italiani_acquisiti_nati_in_italia_minorenni,86
017066,Dello,2023,italiani_dalla_nascita,4646
017066,Dello,2023,italiani_dalla_nascita_nati_all_estero,30
017066,Dello,2023,italiani_dalla_nascita_nati_in_italia,4616
017066,Dello,2023,popolazione_residente,5656
017066,Dello,2023,stranieri,632
017066,Dello,2023,stranieri_nati_all_estero,544
017066,Dello,2023,stranieri_nati_in_italia,88
017066,Dello,2023,stranieri_nati_in_italia_minorenni,86
017067,Desenzano del Garda,2021,italiani,25451
017067,Desenzano del Garda,2021,italiani_acquisiti,1380
017067,Desenzano del Garda,2021,italiani_acquisiti_nati_all_estero,1078
017067,Desenzano del Garda,2021,italiani_acquisiti_nati_in_italia,302
017067,Desenzano del Garda,2021,italiani_acquisiti_nati_in_italia_minorenni,200
017067,Desenzano del Garda,2021,italiani_dalla_nascita,24071
017067,Desenzano del Garda,2021,italiani_dalla_nascita_nati_all_estero,527
017067,Desenzano del Garda,2021,italiani_dalla_nascita_nati_in_italia,23544
017067,Desenzano del Garda,2021,popolazione_residente,29093
017067,Desenzano del Garda,2021,stranieri,3642
017067,Desenzano del Garda,2021,stranieri_nati_all_estero,3107
017067,Desenzano del Garda,2021,stranieri_nati_in_italia,535
017067,Desenzano del Garda,2021,stranieri_nati_in_italia_minorenni,500
017067,Desenzano del Garda,2022,italiani,25635
017067,Desenzano del Garda,2022,italiani_acquisiti,1575
017067,Desenzano del Garda,2022,italiani_acquisiti_nati_all_estero,1217
017067,Desenzano del Garda,2022,italiani_acquisiti_nati_in_italia,358
017067,Desenzano del Garda,2022,italiani_acquisiti_nati_in_italia_minorenni,235
017067,Desenzano del Garda,2022,italiani_dalla_nascita,24060
017067,Desenzano del Garda,2022,italiani_dalla_nascita_nati_all_estero,550
017067,Desenzano del Garda,2022,italiani_dalla_nascita_nati_in_italia,23510
017067,Desenzano del Garda,2022,popolazione_residente,29197
017067,Desenzano del Garda,2022,stranieri,3562
017067,Desenzano del Garda,2022,stranieri_nati_all_estero,3087
017067,Desenzano del Garda,2022,stranieri_nati_in_italia,475
017067,Desenzano del Garda,2022,stranieri_nati_in_italia_minorenni,428
017067,Desenzano del Garda,2023,italiani,25725
017067,Desenzano del Garda,2023,italiani_acquisiti,1669
017067,Desenzano del Garda,2023,italiani_acquisiti_nati_all_estero,1282
017067,Desenzano del Garda,2023,italiani_acquisiti_nati_in_italia,387
017067,Desenzano del Garda,2023,italiani_acquisiti_nati_in_italia_minorenni,234
017067,Desenzano del Garda,2023,italiani_dalla_nascita,24056
017067,Desenzano del Garda,2023,italiani_dalla_nascita_nati_all_estero,576
017067,Desenzano del Garda,2023,italiani_dalla_nascita_nati_in_italia,23480
017067,Desenzano del Garda,2023,popolazione_residente,29255
017067,Desenzano del Garda,2023,stranieri,3530
017067,Desenzano del Garda,2023,stranieri_nati_all_estero,3086
017067,Desenzano del Garda,2023,stranieri_nati_in_italia,444
017067,Desenzano del Garda,2023,stranieri_nati_in_italia_minorenni,392
017068,Edolo,2021,italiani,4070
017068,Edolo,2021,italiani_acquisiti,97
017068,Edolo,2021,italiani_acquisiti_nati_all_estero,67
017068,Edolo,2021,italiani_acquisiti_nati_in_italia,30
017068,Edolo,2021,italiani_acquisiti_nati_in_italia_minorenni,24
017068,Edolo,2021,italiani_dalla_nascita,3973
017068,Edolo,2021,italiani_dalla_nascita_nati_all_estero,75
017068,Edolo,2021,italiani_dalla_nascita_nati_in_italia,3898
017068,Edolo,2021,popolazione_residente,4411
017068,Edolo,2021,stranieri,341
017068,Edolo,2021,stranieri_nati_all_estero,285
017068,Edolo,2021,stranieri_nati_in_italia,56
017068,Edolo,2021,stranieri_nati_in_italia_minorenni,56
017068,Edolo,2022,italiani,4067
017068,Edolo,2022,italiani_acquisiti,122
017068,Edolo,2022,italiani_acquisiti_nati_all_estero,85
017068,Edolo,2022,italiani_acquisiti_nati_in_italia,37
017068,Edolo,2022,italiani_acquisiti_nati_in_italia_minorenni,29
017068,Edolo,2022,italiani_dalla_nascita,3945
017068,Edolo,2022,italiani_dalla_nascita_nati_all_estero,79
017068,Edolo,2022,italiani_dalla_nascita_nati_in_italia,3866
017068,Edolo,2022,popolazione_residente,4391
017068,Edolo,2022,stranieri,324
017068,Edolo,2022,stranieri_nati_all_estero,278
017068,Edolo,2022,stranieri_nati_in_italia,46
017068,Edolo,2022,stranieri_nati_in_italia_minorenni,45
017068,Edolo,2023,italiani,4032
