tavola,anno,dimensione,modalita,codice_modalita,valore
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,6603.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,2028.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,8631.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,6573.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,340.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,4557.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,905.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,771.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,15204.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,30181.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,3081.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,33262.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,41997.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,22026.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,10465.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,5618.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,3888.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,75259.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,36784.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,5109.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,41893.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,48570.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,22366.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,15022.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,6523.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,4659.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,90463.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,9045.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,2030.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,11075.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,2519.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,309.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,265.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,863.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,1082.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,13594.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,37349.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,2943.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,40292.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,26526.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,17509.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,380.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,5267.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,3370.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,66818.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,46394.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,4973.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,51367.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,29045.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,17818.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,645.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,6130.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,4452.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,80412.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,15648.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,4058.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,19706.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,9092.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,649.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,4822.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,1768.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,1853.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,28798.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,67530.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,6024.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,73554.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,68523.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,39535.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,10845.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,10885.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,7258.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,142077.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,83178.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,10082.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,93260.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,77615.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,40184.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,15667.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,12653.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,9111.0
condizione_professionale_cittadinanza,2018,AGE_NOCLASS,15 years and over,Y_GE15,170875.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,6603.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,2028.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,8631.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,6573.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,340.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,4557.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,905.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,771.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,15204.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,9045.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,2030.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,11075.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,2519.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,309.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,265.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,863.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,1082.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,13594.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,15648.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,4058.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,19706.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,9092.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,649.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,4822.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,1768.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,1853.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,foreign/stateless,FRGAPO,28798.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,30181.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,3081.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,33262.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,41997.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,22026.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,10465.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,5618.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,3888.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,75259.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,37349.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,2943.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,40292.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,26526.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,17509.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,380.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,5267.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,3370.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,66818.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,67530.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,6024.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,73554.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,68523.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,39535.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,10845.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,10885.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,7258.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,italian,ITL,142077.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,36784.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,5109.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,41893.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,48570.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,22366.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,15022.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,6523.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,4659.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,90463.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,46394.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,4973.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,51367.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,29045.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,17818.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,645.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,6130.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,4452.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,80412.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,83178.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,10082.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,93260.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,77615.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,40184.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,15667.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,12653.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,9111.0
condizione_professionale_cittadinanza,2018,CITIZENSHIP,total,TOTAL,170875.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,6603.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,30181.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,36784.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,9045.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,37349.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,46394.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,15648.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,67530.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,employed person,1,83178.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,2028.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,3081.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,5109.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,2030.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,2943.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,4973.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,4058.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,6024.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,unemployed person,12,10082.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,8631.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,33262.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,41893.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,11075.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,40292.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,51367.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,19706.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,73554.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently economically active,22,93260.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,6573.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,41997.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,48570.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,2519.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,26526.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,29045.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,9092.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,68523.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,currently non economically active,23,77615.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,340.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,22026.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,22366.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,309.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,17509.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,17818.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,649.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,39535.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,pensioner or capital income recipient,24,40184.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,4557.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,10465.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,15022.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,265.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,380.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,645.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,4822.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,10845.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,housewife,4,15667.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,905.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,5618.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,6523.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,863.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,5267.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,6130.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,1768.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,10885.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,student,5,12653.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,771.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,3888.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,4659.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,1082.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,3370.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,4452.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,1853.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,7258.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,other condition,7,9111.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,15204.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,75259.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,90463.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,13594.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,66818.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,80412.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,28798.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,142077.0
condizione_professionale_cittadinanza,2018,CUR_ACT_STAT,total,99,170875.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,6603.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,2028.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,8631.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,6573.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,340.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,4557.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,905.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,771.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,15204.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,30181.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,3081.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,33262.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,41997.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,22026.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,10465.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,5618.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,3888.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,75259.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,36784.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,5109.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,41893.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,48570.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,22366.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,15022.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,6523.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,4659.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,90463.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,9045.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,2030.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,11075.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,2519.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,309.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,265.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,863.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,1082.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,13594.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,37349.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,2943.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,40292.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,26526.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,17509.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,380.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,5267.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,3370.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,66818.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,46394.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,4973.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,51367.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,29045.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,17818.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,645.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,6130.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,4452.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,80412.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,15648.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,4058.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,19706.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,9092.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,649.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,4822.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,1768.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,1853.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,28798.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,67530.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,6024.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,73554.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,68523.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,39535.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,10845.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,10885.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,7258.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,142077.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,83178.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,10082.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,93260.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,77615.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,40184.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,15667.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,12653.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,9111.0
condizione_professionale_cittadinanza,2018,EDU_ATTAIN,total,ALL,170875.0
condizione_professionale_cittadinanza,2018,GENDER,females,F,6603.0
